inventory_item_id,location_id,location_name,available,updated_at,admin_graphql_api_id
"=""41676402786459""","=""48176791707""",Manor Way,0,2022-10-18T10:41:55+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676402786459
"=""41676402819227""","=""48176791707""",Manor Way,0,2022-08-04T14:12:01+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676402819227
"=""41676402851995""","=""48176791707""",Manor Way,0,2021-09-07T12:30:03+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676402851995
"=""41676402884763""","=""48176791707""",Manor Way,0,2023-02-08T10:43:25+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676402884763
"=""41676403015835""","=""48176791707""",Manor Way,0,2022-11-17T12:23:25+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676403015835
"=""41676403048603""","=""48176791707""",Manor Way,24,2022-11-17T10:56:50+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676403048603
"=""41676403081371""","=""48176791707""",Manor Way,5,2022-11-17T10:56:51+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676403081371
"=""41676403146907""","=""48176791707""",Manor Way,0,2021-10-20T11:00:35+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676403146907
"=""41676403179675""","=""48176791707""",Manor Way,0,2021-11-26T11:17:51+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676403179675
"=""41676404228251""","=""48176791707""",Manor Way,3,2023-02-14T11:35:02+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676404228251
"=""41676602671259""","=""48176791707""",Manor Way,0,2023-03-20T14:02:16+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676602671259
"=""41676602900635""","=""48176791707""",Manor Way,0,2024-10-30T14:43:21+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676602900635
"=""41676602933403""","=""48176791707""",Manor Way,0,2024-10-30T14:43:12+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676602933403
"=""41676602966171""","=""48176791707""",Manor Way,0,2024-07-25T13:51:55+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676602966171
"=""41676602998939""","=""48176791707""",Manor Way,0,2024-01-31T13:05:03+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676602998939
"=""41676603031707""","=""48176791707""",Manor Way,0,2024-07-25T13:51:43+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676603031707
"=""41676603064475""","=""48176791707""",Manor Way,0,2024-01-13T10:25:55+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676603064475
"=""41676603130011""","=""48176791707""",Manor Way,0,2024-09-06T13:22:06+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676603130011
"=""41676603162779""","=""48176791707""",Manor Way,0,2024-05-17T13:03:13+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676603162779
"=""41676603195547""","=""48176791707""",Manor Way,0,2024-05-16T12:23:15+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676603195547
"=""41676603261083""","=""48176791707""",Manor Way,0,2024-07-25T13:51:41+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676603261083
"=""41676603293851""","=""48176791707""",Manor Way,0,2024-06-18T14:52:48+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676603293851
"=""41676603392155""","=""48176791707""",Manor Way,0,2024-05-17T23:54:45+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676603392155
"=""41676603424923""","=""48176791707""",Manor Way,0,2024-05-20T15:54:19+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676603424923
"=""41676603457691""","=""48176791707""",Manor Way,0,2024-10-01T12:23:12+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676603457691
"=""41676603555995""","=""48176791707""",Manor Way,56,2025-09-03T17:18:36+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676603555995
"=""41676603588763""","=""48176791707""",Manor Way,0,2024-12-23T12:53:40+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676603588763
"=""41676603621531""","=""48176791707""",Manor Way,37,2025-10-20T09:44:01+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676603621531
"=""41676603719835""","=""48176791707""",Manor Way,1,2025-10-15T11:02:56+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676603719835
"=""41676603752603""","=""48176791707""",Manor Way,0,2024-10-04T15:43:31+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676603752603
"=""41676603785371""","=""48176791707""",Manor Way,1,2025-08-22T09:04:08+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676603785371
"=""41676603818139""","=""48176791707""",Manor Way,15,2025-09-16T11:27:51+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676603818139
"=""41676603850907""","=""48176791707""",Manor Way,0,2024-08-15T11:22:45+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676603850907
"=""41676603883675""","=""48176791707""",Manor Way,0,2024-10-07T14:50:10+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676603883675
"=""41676604178587""","=""48176791707""",Manor Way,0,2024-06-20T14:41:56+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676604178587
"=""41676604211355""","=""48176791707""",Manor Way,0,2024-09-02T12:18:43+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676604211355
"=""41676604244123""","=""48176791707""",Manor Way,0,2024-11-12T08:04:26+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676604244123
"=""41676604276891""","=""48176791707""",Manor Way,56,2025-10-09T11:39:46+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676604276891
"=""41676604866715""","=""48176791707""",Manor Way,0,2021-09-07T12:16:05+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676604866715
"=""41676604899483""","=""48176791707""",Manor Way,0,2021-09-07T12:16:02+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676604899483
"=""41676604965019""","=""48176791707""",Manor Way,0,2021-11-15T10:45:30+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676604965019
"=""41676604997787""","=""48176791707""",Manor Way,0,2021-10-28T10:15:41+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676604997787
"=""41676605325467""","=""48176791707""",Manor Way,0,2025-08-29T09:02:01+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676605325467
"=""41676605358235""","=""48176791707""",Manor Way,1,2023-10-17T12:21:30+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676605358235
"=""41676605456539""","=""48176791707""",Manor Way,1,2023-04-04T09:01:37+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676605456539
"=""41676605522075""","=""48176791707""",Manor Way,0,2025-08-29T10:41:46+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676605522075
"=""41676605554843""","=""48176791707""",Manor Way,1,2023-05-24T10:41:30+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41676605554843
"=""41679018885275""","=""48176791707""",Manor Way,0,2025-10-15T14:01:46+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41679018885275
"=""41679018918043""","=""48176791707""",Manor Way,239,2025-10-20T11:48:37+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41679018918043
"=""41679019016347""","=""48176791707""",Manor Way,0,2024-06-24T14:41:30+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41679019016347
"=""41679019049115""","=""48176791707""",Manor Way,625,2025-10-28T10:52:26+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41679019049115
"=""41995688181915""","=""48176791707""",Manor Way,0,2023-04-26T10:42:10+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41995688181915
"=""41995699716251""","=""48176791707""",Manor Way,0,2022-04-11T14:01:45+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41995699716251
"=""41995712987291""","=""48176791707""",Manor Way,42,2025-08-07T09:03:10+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41995712987291
"=""41995713020059""","=""48176791707""",Manor Way,45,2025-08-07T09:03:10+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41995713020059
"=""41995713052827""","=""48176791707""",Manor Way,68,2025-08-07T09:03:10+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=41995713052827
"=""42196435370139""","=""48176791707""",Manor Way,0,2021-12-15T09:02:30+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196435370139
"=""42196435402907""","=""48176791707""",Manor Way,0,2025-01-06T15:20:16+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196435402907
"=""42196435435675""","=""48176791707""",Manor Way,0,2025-02-20T09:42:36+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196435435675
"=""42196435468443""","=""48176791707""",Manor Way,0,2022-06-30T09:01:35+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196435468443
"=""42196435501211""","=""48176791707""",Manor Way,0,2024-07-25T13:51:55+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196435501211
"=""42196435533979""","=""48176791707""",Manor Way,0,2024-07-25T13:51:49+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196435533979
"=""42196435566747""","=""48176791707""",Manor Way,0,2021-09-07T12:04:02+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196435566747
"=""42196435599515""","=""48176791707""",Manor Way,0,2021-12-03T11:02:20+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196435599515
"=""42196435632283""","=""48176791707""",Manor Way,0,2022-10-26T12:22:27+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196435632283
"=""42196435665051""","=""48176791707""",Manor Way,0,2022-10-26T12:22:21+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196435665051
"=""42196435730587""","=""48176791707""",Manor Way,0,2021-09-07T12:26:32+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196435730587
"=""42196435763355""","=""48176791707""",Manor Way,0,2022-09-26T14:01:55+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196435763355
"=""42196435861659""","=""48176791707""",Manor Way,0,2022-02-04T11:38:02+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196435861659
"=""42196435894427""","=""48176791707""",Manor Way,0,2022-12-20T09:02:11+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196435894427
"=""42196435959963""","=""48176791707""",Manor Way,0,2021-09-07T12:26:21+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196435959963
"=""42196435992731""","=""48176791707""",Manor Way,0,2023-02-23T12:22:00+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196435992731
"=""42196436091035""","=""48176791707""",Manor Way,0,2021-12-27T09:02:02+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196436091035
"=""42196436123803""","=""48176791707""",Manor Way,0,2023-02-23T12:22:01+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196436123803
"=""42196436189339""","=""48176791707""",Manor Way,6,2025-10-14T15:43:09+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196436189339
"=""42196436254875""","=""48176791707""",Manor Way,0,2025-02-06T16:23:55+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196436254875
"=""42196436287643""","=""48176791707""",Manor Way,110,2025-08-03T07:59:45+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196436287643
"=""42196436680859""","=""48176791707""",Manor Way,4,2025-04-05T19:18:01+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196436680859
"=""42196436877467""","=""48176791707""",Manor Way,24,2025-09-22T11:59:55+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196436877467
"=""42196436943003""","=""48176791707""",Manor Way,0,2023-05-22T13:01:25+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196436943003
"=""42196436975771""","=""48176791707""",Manor Way,0,2023-09-19T10:29:36+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196436975771
"=""42196437008539""","=""48176791707""",Manor Way,11,2025-07-28T14:02:27+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196437008539
"=""42196437041307""","=""48176791707""",Manor Way,0,2024-10-02T12:23:35+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196437041307
"=""42196437074075""","=""48176791707""",Manor Way,0,2025-02-08T23:58:06+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196437074075
"=""42196439269531""","=""48176791707""",Manor Way,9,2025-08-28T11:14:56+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196439269531
"=""42196439302299""","=""48176791707""",Manor Way,0,2025-09-12T09:02:58+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196439302299
"=""42196439433371""","=""48176791707""",Manor Way,0,2022-10-19T09:01:56+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196439433371
"=""42196439466139""","=""48176791707""",Manor Way,0,2022-11-25T10:47:31+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196439466139
"=""42196439498907""","=""48176791707""",Manor Way,1,2023-12-11T13:51:20+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196439498907
"=""42196439531675""","=""48176791707""",Manor Way,0,2025-05-14T17:25:38+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196439531675
"=""42196439662747""","=""48176791707""",Manor Way,0,2022-11-02T10:44:50+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196439662747
"=""42196439695515""","=""48176791707""",Manor Way,0,2022-10-26T12:22:26+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196439695515
"=""42196439728283""","=""48176791707""",Manor Way,0,2023-01-26T16:16:38+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196439728283
"=""42196439761051""","=""48176791707""",Manor Way,0,2023-01-04T15:42:04+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196439761051
"=""42196439826587""","=""48176791707""",Manor Way,0,2023-11-15T10:58:40+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196439826587
"=""42196439859355""","=""48176791707""",Manor Way,0,2023-01-09T12:22:22+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196439859355
"=""42196440023195""","=""48176791707""",Manor Way,0,2023-11-24T13:42:05+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196440023195
"=""42196440055963""","=""48176791707""",Manor Way,0,2024-09-24T15:30:22+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196440055963
"=""42196440088731""","=""48176791707""",Manor Way,0,2023-02-08T12:14:21+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196440088731
"=""42196440121499""","=""48176791707""",Manor Way,0,2023-02-10T12:22:06+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196440121499
"=""42196440154267""","=""48176791707""",Manor Way,0,2023-05-04T13:57:10+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196440154267
"=""42196440187035""","=""48176791707""",Manor Way,0,2023-04-19T12:22:05+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196440187035
"=""42196440219803""","=""48176791707""",Manor Way,0,2025-01-13T13:03:47+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196440219803
"=""42196440252571""","=""48176791707""",Manor Way,37,2025-01-09T11:22:56+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196440252571
"=""42196440285339""","=""48176791707""",Manor Way,0,2023-09-08T15:42:01+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196440285339
"=""42196440318107""","=""48176791707""",Manor Way,0,2023-10-17T09:02:04+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196440318107
"=""42196440350875""","=""48176791707""",Manor Way,0,2023-12-19T12:21:36+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196440350875
"=""42196440383643""","=""48176791707""",Manor Way,0,2023-02-08T10:43:01+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196440383643
"=""42196440416411""","=""48176791707""",Manor Way,0,2023-05-04T13:57:10+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196440416411
"=""42196440449179""","=""48176791707""",Manor Way,0,2023-08-15T01:04:31+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196440449179
"=""42196440481947""","=""48176791707""",Manor Way,0,2023-02-13T15:42:10+00:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196440481947
"=""42196440514715""","=""48176791707""",Manor Way,7,2025-09-01T09:20:21+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196440514715
"=""42196440547483""","=""48176791707""",Manor Way,53,2025-09-23T12:22:30+01:00,gid://shopify/InventoryLevel/82334253211?inventory_item_id=42196440547483
